id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;success_manipulated;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass;nestling_tarsus_l;nestling_wing_l
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;0;NA;NA;THPAGCC0816;V010349;CC;unknown;nestling;NA;NA;NA;NA;8,25;15,43;30,00
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;0;NA;NA;THPAGCC0817;V010350;CC;unknown;nestling;NA;NA;NA;NA;8,89;16,29;33,00
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1044;8876580;CC;unknown;nestling;NA;NA;NA;NA;10,95;17,27;33,50
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1045;8876581;CC;unknown;nestling;NA;NA;NA;NA;11,43;16,82;36,50
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1046;8876582;CC;unknown;nestling;NA;NA;NA;NA;10,54;17,22;38,00
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1047;NA;CC;unknown;nestling;NA;NA;NA;NA;10,81;17,20;34,00
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1048;NA;CC;unknown;nestling;NA;NA;NA;NA;11,00;17,35;36,00
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1049;NA;CC;unknown;nestling;NA;NA;NA;NA;10,74;16,98;36,50
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1050;NA;CC;unknown;nestling;NA;NA;NA;NA;12,03;17,93;39,00
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1051;NA;CC;unknown;nestling;NA;NA;NA;NA;12,56;17,67;37,50
DIJ-102;arquebuse;2022;03/05/2022;28/03/2022;05/04/2022;20/04/2022;10;9;9;1;0;NA;NA;CESINCC1052;NA;CC;unknown;nestling;NA;NA;NA;NA;10,76;16,29;35,00
DIJ-103;arquebuse;2020;27/04/2020;01/04/2020;NA;NA;8;8;8;1;0;NA;8382540;LAPOLPM0009;8791838;PM;unknown;nestling;NA;NA;NA;NA;16,86;19,52;NA
DIJ-103;arquebuse;2020;27/04/2020;01/04/2020;NA;NA;8;8;8;1;0;NA;8382540;LAPOLPM0010;8791839;PM;unknown;nestling;NA;NA;NA;NA;16,65;19,48;NA
DIJ-103;arquebuse;2020;24/04/2020;01/04/2020;NA;NA;8;8;8;1;0;NA;8382540;STGARPM0028;8382540;PM;female;more_than_one;16,35;19,04;70,00;NA;NA;NA;NA
DIJ-104;arquebuse;2019;03/05/2019;01/04/2019;NA;NA;8;6;3;1;0;NA;NA;VIGARPM0048;8382436;PM;unknown;nestling;NA;NA;NA;NA;18,47;NA;NA
DIJ-104;arquebuse;2019;03/05/2019;01/04/2019;NA;NA;8;6;3;1;0;NA;NA;CLPECPM0038;8382437;PM;unknown;nestling;NA;NA;NA;NA;17,26;NA;NA
DIJ-104;arquebuse;2019;03/05/2019;01/04/2019;NA;NA;8;6;3;1;0;NA;NA;CLPECPM0039;8382438;PM;unknown;nestling;NA;NA;NA;NA;16,60;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;VIGARPM0059;8382460;PM;unknown;nestling;NA;NA;NA;NA;17,18;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;CLPECPM0051;8382462;PM;unknown;nestling;NA;NA;NA;NA;16,11;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;VIGARPM0060;8382461;PM;unknown;nestling;NA;NA;NA;NA;17,78;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;VIGARPM0061;8382463;PM;unknown;nestling;NA;NA;NA;NA;15,60;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;CLPECPM0052;8382464;PM;unknown;nestling;NA;NA;NA;NA;16,51;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;VIGARPM0062;8382466;PM;unknown;nestling;NA;NA;NA;NA;15,50;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;CLPECPM0053;8382465;PM;unknown;nestling;NA;NA;NA;NA;14,56;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;VIGARPM0063;8382468;PM;unknown;nestling;NA;NA;NA;NA;15,74;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;0;NA;NA;CLPECPM0054;8382467;PM;unknown;nestling;NA;NA;NA;NA;15,93;NA;NA
DIJ-105;arquebuse;2020;24/04/2020;26/03/2020;NA;NA;8;7;5;1;0;NA;7556298;STGARPM0030;7556298;PM;female;more_than_one;16,00;19,13;76,50;NA;NA;NA;NA
DIJ-105;arquebuse;2020;30/04/2020;26/03/2020;NA;NA;8;7;5;1;0;NA;7556298;LAPOLPM0029;8791867;PM;unknown;nestling;NA;NA;NA;NA;16,90;18,68;NA
DIJ-105;arquebuse;2020;30/04/2020;26/03/2020;NA;NA;8;7;5;1;0;NA;7556298;LAPOLPM0030;8791866;PM;unknown;nestling;NA;NA;NA;NA;16,22;19,42;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;CLPECCC0524;8791541;CC;unknown;nestling;NA;NA;NA;NA;10,00;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;CLPECCC0525;8791542;CC;unknown;nestling;NA;NA;NA;NA;9,70;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;CLPECCC0526;8791543;CC;unknown;nestling;NA;NA;NA;NA;6,60;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;VIGARCC0479;8791544;CC;unknown;nestling;NA;NA;NA;NA;6,90;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;CLPECCC0527;8791545;CC;unknown;nestling;NA;NA;NA;NA;8,08;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;VIGARCC0480;8791547;CC;unknown;nestling;NA;NA;NA;NA;5,82;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;CLPECCC0528;8791546;CC;unknown;nestling;NA;NA;NA;NA;4,85;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;0;NA;NA;VIGARCC0481;8791548;CC;unknown;nestling;NA;NA;NA;NA;4,87;NA;NA
DIJ-106;arquebuse;2020;05/05/2020;01/04/2020;NA;NA;8;8;8;1;0;NA;NA;LAPOLCC0031;8791895;CC;unknown;nestling;NA;NA;NA;NA;9,71;15,31;NA
DIJ-106;arquebuse;2020;05/05/2020;01/04/2020;NA;NA;8;8;8;1;0;NA;NA;LAPOLCC0032;8791894;CC;unknown;nestling;NA;NA;NA;NA;8,61;15,28;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;0;NA;8791408;CLPECPM0010;8791408;PM;female;more_than_one;18,71;NA;NA;NA;NA;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;0;NA;8791408;CLPECPM0428;8791405;PM;unknown;nestling;NA;NA;NA;NA;12,08;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;0;NA;8791408;VIGARPM0392;8791406;PM;unknown;nestling;NA;NA;NA;NA;11,60;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;0;NA;8791408;CLPECPM0429;8791407;PM;unknown;nestling;NA;NA;NA;NA;10,82;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;0;NA;8791408;VIGARPM0393;8791409;PM;unknown;nestling;NA;NA;NA;NA;13,16;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;0;NA;8791408;VIGARPM0394;8791410;PM;unknown;nestling;NA;NA;NA;NA;12,18;NA;NA
DIJ-108;arquebuse;2022;09/05/2022;04/04/2022;13/04/2022;26/04/2022;10;NA;NA;NA;0;NA;NA;DIJ-108-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-109;arquebuse;2020;11/05/2020;07/04/2020;NA;NA;9;9;6;1;0;NA;NA;LAPOLPM0041;8791986;PM;unknown;nestling;NA;NA;NA;NA;14,91;19,07;NA
DIJ-109;arquebuse;2020;11/05/2020;07/04/2020;NA;NA;9;9;6;1;0;NA;NA;LAPOLPM0042;8791987;PM;unknown;nestling;NA;NA;NA;NA;14,01;19,21;NA
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;0;NA;8877051;THPAGPM0833;8877051;PM;female;more_than_two;16,99;18,70;73,00;1,0;NA;NA;NA
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;0;NA;8877051;THPAGPM0834;V010366;PM;unknown;nestling;NA;NA;NA;NA;12,14;16,20;29,00
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;0;NA;8877051;THPAGPM0835;V010367;PM;unknown;nestling;NA;NA;NA;NA;9,25;15,80;27,00
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;0;NA;8877051;THPAGPM0836;V010368;PM;unknown;nestling;NA;NA;NA;NA;15,39;18,30;40,00
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;0;NA;8877051;THPAGPM0837;V010369;PM;unknown;nestling;NA;NA;NA;NA;12,90;17,70;37,00
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1516;8877545;CC;unknown;nestling;NA;NA;NA;NA;11,21;17,24;41,00
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1517;8877546;CC;unknown;nestling;NA;NA;NA;NA;10,24;16,08;40,50
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1518;8877547;CC;unknown;nestling;NA;NA;NA;NA;10,42;16,47;42,50
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1519;8877548;CC;unknown;nestling;NA;NA;NA;NA;9,84;16,02;36,50
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1520;8877549;CC;unknown;nestling;NA;NA;NA;NA;10,50;16,48;39,00
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1521;8877550;CC;unknown;nestling;NA;NA;NA;NA;8,89;16,22;32,50
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1522;8877551;CC;unknown;nestling;NA;NA;NA;NA;10,22;16,28;41,00
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1523;8877552;CC;unknown;nestling;NA;NA;NA;NA;9,94;15,30;41,50
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1524;8877553;CC;unknown;nestling;NA;NA;NA;NA;9,71;16,33;42,00
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1525;8877554;CC;unknown;nestling;NA;NA;NA;NA;10,40;16,58;39,00
DIJ-109;arquebuse;2022;01/05/2022;08/04/2022;18/04/2022;01/05/2022;12;12;11;1;0;NA;NA;THPAGCC1526;8877555;CC;unknown;nestling;NA;NA;NA;NA;10,48;17,64;42,00
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;CLPECPM0014;7556111;PM;female;more_than_one;16,58;NA;NA;NA;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;VIGARPM0397;8791418;PM;unknown;nestling;NA;NA;NA;NA;13,10;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;CLPECPM0435;8791419;PM;unknown;nestling;NA;NA;NA;NA;14,39;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;VIGARPM0398;8791420;PM;unknown;nestling;NA;NA;NA;NA;14,32;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;VIGARPM0399;8791422;PM;unknown;nestling;NA;NA;NA;NA;15,25;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;VIGARPM0400;8791423;PM;unknown;nestling;NA;NA;NA;NA;13,83;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;0;NA;7556111;VIGARPM0401;8791424;PM;unknown;nestling;NA;NA;NA;NA;15,39;NA;NA
DIJ-110;arquebuse;2021;30/04/2021;13/04/2021;17/04/2021;NA;6;0;0;0;0;NA;NA;DIJ-110-2021;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;0;NA;NA;VIGARPM0039;8382418;PM;unknown;nestling;NA;NA;NA;NA;16,58;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;0;NA;NA;CLPECPM0029;8382419;PM;unknown;nestling;NA;NA;NA;NA;16,62;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;0;NA;NA;VIGARPM0040;8382420;PM;unknown;nestling;NA;NA;NA;NA;17,22;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;0;NA;NA;CLPECPM0030;8382421;PM;unknown;nestling;NA;NA;NA;NA;16,86;NA;NA
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1271;V022200;PM;unknown;nestling;NA;NA;NA;NA;13,52;18,93;41,50
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1272;V022157;PM;unknown;nestling;NA;NA;NA;NA;16,30;20,27;45,00
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1273;V022158;PM;unknown;nestling;NA;NA;NA;NA;18,80;20,73;44,00
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1274;V022159;PM;unknown;nestling;NA;NA;NA;NA;12,20;18,59;38,50
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1275;V022160;PM;unknown;nestling;NA;NA;NA;NA;16,40;18,66;43,00
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1276;V022161;PM;unknown;nestling;NA;NA;NA;NA;15,87;20,03;47,50
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1277;V022162;PM;unknown;nestling;NA;NA;NA;NA;15,16;18,81;45,00
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1278;V022163;PM;unknown;nestling;NA;NA;NA;NA;8,63;17,81;30,00
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1279;V022164;PM;unknown;nestling;NA;NA;NA;NA;16,58;19,73;45,00
DIJ-111;parc_argentieres;2022;07/05/2022;04/04/2022;11/04/2022;24/04/2022;9;9;10;1;1;NA;NA;THPAGPM1280;V022165;PM;unknown;nestling;NA;NA;NA;NA;13,11;19,38;43,00
DIJ-112;parc_argentieres;2020;05/05/2020;31/03/2020;NA;NA;7;6;5;1;0;8791881;NA;BRFAIPM0627;8791879;PM;unknown;nestling;NA;NA;NA;NA;16,25;18,41;NA
DIJ-112;parc_argentieres;2020;05/05/2020;31/03/2020;NA;NA;7;6;5;1;0;8791881;NA;BRFAIPM0628;8791880;PM;unknown;nestling;NA;NA;NA;NA;16,64;18,62;NA
DIJ-112;parc_argentieres;2020;04/05/2020;31/03/2020;NA;NA;7;6;5;1;0;8791881;NA;BRFAIPM0629;8791881;PM;male;more_than_one;17,50;19,56;75,50;NA;NA;NA;NA
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;0;NA;NA;THPAGCC0601;V010160;CC;unknown;nestling;NA;NA;NA;NA;6,79;15,03;28,00
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;0;NA;NA;THPAGCC0602;V010161;CC;unknown;nestling;NA;NA;NA;NA;7,38;15,97;29,00
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;0;NA;NA;THPAGCC0603;V010162;CC;unknown;nestling;NA;NA;NA;NA;7,89;15,87;29,00
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;0;NA;NA;THPAGCC0604;V010163;CC;unknown;nestling;NA;NA;NA;NA;6,09;13,97;27,50
DIJ-113;parc_argentieres;2019;30/04/2019;26/04/2019;NA;NA;9;9;8;1;0;NA;0917BFC;COABIPM0066;0917BFC;PM;female;more_than_one;16,79;NA;75,0;NA;NA;NA;NA
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0013;8381956;PM;unknown;nestling;NA;NA;NA;NA;14,31;17,90;49,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0014;8381955;PM;unknown;nestling;NA;NA;NA;NA;12,82;18,60;39,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0015;8381954;PM;unknown;nestling;NA;NA;NA;NA;14,35;18,60;41,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0016;8381953;PM;unknown;nestling;NA;NA;NA;NA;14,37;18,40;43,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0017;8381952;PM;unknown;nestling;NA;NA;NA;NA;9,76;17,00;33,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;CLPECPM0012 B;8381951;PM;unknown;nestling;NA;NA;NA;NA;14,56;17,40;47,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0018;8381950;PM;unknown;nestling;NA;NA;NA;NA;14,65;18,00;43,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;0;NA;0917BFC;VIGARPM0019;8381949;PM;unknown;nestling;NA;NA;NA;NA;13,01;18,80;42,0
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1118;V022335;PM;unknown;nestling;NA;NA;NA;NA;16,62;19,53;49,00
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1119;V022337;PM;unknown;nestling;NA;NA;NA;NA;16,58;19,32;46,00
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1120;V022336;PM;unknown;nestling;NA;NA;NA;NA;16,04;19,80;44,00
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1121;V022338;PM;unknown;nestling;NA;NA;NA;NA;16,44;19,57;50,00
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1122;V022339;PM;unknown;nestling;NA;NA;NA;NA;16,89;19,34;44,50
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1123;V022340;PM;unknown;nestling;NA;NA;NA;NA;17,76;19,54;47,00
DIJ-113;parc_argentieres;2022;05/05/2022;01/04/2022;06/04/2022;22/04/2022;7;7;7;1;0;NA;NA;CESINPM1124;V022341;PM;unknown;nestling;NA;NA;NA;NA;18,37;19,96;47,00
DIJ-114;parc_argentieres;2020;24/04/2020;26/03/2020;NA;NA;7;7;6;1;0;0325BFC;NA;LAPOLPM0001;0325BFC;PM;male;more_than_one;18,19;19,22;80,00;NA;NA;NA;NA
DIJ-114;parc_argentieres;2020;26/04/2020;26/03/2020;NA;NA;7;7;6;1;0;0325BFC;NA;LAPOLPM0003;8791834;PM;unknown;nestling;NA;NA;NA;NA;16,91;19,68;NA
DIJ-114;parc_argentieres;2020;26/04/2020;26/03/2020;NA;NA;7;7;6;1;0;0325BFC;NA;LAPOLPM0004;8791832;PM;unknown;nestling;NA;NA;NA;NA;19,38;19,24;NA
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0594;8877026;PM;female;two;16,41;19,33;73,00;3,0;NA;NA;NA
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0595;V010154;PM;unknown;nestling;NA;NA;NA;NA;16,98;18,75;38,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0596;V010155;PM;unknown;nestling;NA;NA;NA;NA;16,08;20,45;45,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0597;V010156;PM;unknown;nestling;NA;NA;NA;NA;12,04;18,10;43,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0598;V010157;PM;unknown;nestling;NA;NA;NA;NA;14,34;17,75;44,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0599;V010158;PM;unknown;nestling;NA;NA;NA;NA;16,02;17,91;42,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;0;NA;8877026;THPAGPM0600;V010159;PM;unknown;nestling;NA;NA;NA;NA;13,32;18,80;41,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0585;8791881;PM;male;more_than_two;17,38;19,34;77,00;0,0;NA;NA;NA
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0590;8877025;PM;female;two;16,33;18,66;72,50;3,0;NA;NA;NA
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0586;V010147;PM;unknown;nestling;NA;NA;NA;NA;7,94;17,46;30,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0587;V010148;PM;unknown;nestling;NA;NA;NA;NA;13,97;18,67;41,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0588;V010149;PM;unknown;nestling;NA;NA;NA;NA;13,92;17,85;43,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0589;V010150;PM;unknown;nestling;NA;NA;NA;NA;13,81;18,35;42,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0591;V010151;PM;unknown;nestling;NA;NA;NA;NA;16,21;19,90;44,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0592;V010152;PM;unknown;nestling;NA;NA;NA;NA;15,14;19,21;43,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;1;8791881;8877025;THPAGPM0593;V010153;PM;unknown;nestling;NA;NA;NA;NA;12,66;17,86;43,00
DIJ-115;parc_argentieres;2022;06/05/2022;30/03/2022;06/04/2022;23/04/2022;9;NA;NA;NA;0;NA;NA;DIJ-115-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-115B;parc_argentieres;2019;07/05/2019;01/04/2019;NA;NA;11;11;6;1;0;NA;NA;CLPECCC0171;8790554;CC;unknown;nestling;NA;NA;NA;NA;9,67;NA;NA
DIJ-115B;parc_argentieres;2019;07/05/2019;01/04/2019;NA;NA;11;11;6;1;0;NA;NA;VIGARCC0167;8790556;CC;unknown;nestling;NA;NA;NA;NA;7,43;NA;NA
DIJ-115B;parc_argentieres;2019;07/05/2019;01/04/2019;NA;NA;11;11;6;1;0;NA;NA;VIGARCC0168;8790557;CC;unknown;nestling;NA;NA;NA;NA;8,96;NA;NA
