id_nestbox;year;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;success_manipulated;father_id;mother_id;species;mass;tarsus_length;wing_length;temp_station_id;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;mean_winter_t;sd_winter_t
DIJ-263;2022;early_2022;2022-03-29;2022-05-04;9;9;6;0;NA;NA;PM;16,94000000000000;19,5716666666667;46,5000000000000;s67;269,170;453,450;398,660;-1,990;-1,500;5,52811203319502;3,93854016206889
DIJ-269;2021;early_2021;2021-04-04;2021-05-09;9;9;0;0;NA;NA;PM;NA;NA;NA;s67;242,940;450,090;334,880;-0,590;-1,470;5,52811203319502;3,93854016206889
DIJ-269;2022;late_2022;2022-04-02;2022-05-07;9;9;0;0;NA;NA;PM;NA;NA;NA;s67;280,950;472,190;421,530;-1,990;-1,500;5,52811203319502;3,93854016206889
DIJ-271;2021;late_2021;2021-04-06;2021-05-13;2;0;0;0;NA;NA;PM;NA;NA;NA;s67;251,430;451,980;379,430;-0,590;-1,470;5,52811203319502;3,93854016206889
DIJ-271;2022;late_2022;2022-04-10;2022-05-04;11;0;0;0;NA;NA;CC;NA;NA;NA;s67;287,000;482,170;315,580;-1,500;1,910;5,52811203319502;3,93854016206889
DIJ-272;2021;early_2021;2021-04-03;2021-05-06;10;7;6;0;8876510;8876511;PM;15,61000000000000;18,8783333333333;39,5833333333333;s67;242,530;451,870;310,380;-0,590;-1,470;5,52811203319502;3,93854016206889
DIJ-272;2022;late_2022;2022-04-11;2022-05-14;10;10;0;0;NA;NA;PM;NA;NA;NA;s67;283,110;483,880;480,680;-1,500;6,180;5,52811203319502;3,93854016206889
DIJ-273;2021;late_2021;2021-04-10;2021-05-17;11;10;9;0;NA;NA;CC;8,45333333333333;16,0044444444444;30,8333333333333;s67;248,910;451,010;392,720;-1,470;0,880;5,52811203319502;3,93854016206889
DIJ-274;2022;late_2022;2022-04-18;2022-04-25;1;0;0;0;NA;NA;PM;NA;NA;NA;s27;305,100;522,830;77,410;-2,570;4,690;5,76641501103753;3,67455238514106
DIJ-275;2022;late_2022;2022-04-09;2022-05-14;10;10;6;0;NA;NA;CC;NA;NA;NA;s27;277,870;463,530;477,820;-2,570;-0,310;5,76641501103753;3,67455238514106
DIJ-303;2022;late_2022;2022-04-10;2022-05-13;8;7;7;0;NA;NA;PM;NA;NA;NA;s65;282,700;474,540;465,130;-2,480;1,070;5,37173553719008;3,89413931977304
DIJ-308;2022;late_2022;2022-04-03;2022-05-05;9;9;9;0;NA;NA;PM;NA;NA;NA;s22;267,690;457,860;387,160;-1,810;-1,870;5,73987885462555;3,76124751650764
DIJ-312;2022;early_2022;2022-03-26;2022-04-28;9;0;0;0;NA;NA;PM;NA;NA;NA;s24;242,850;405,490;354,030;-1,930;-1,930;5,77184911894273;3,81344817628207
DIJ-316;2022;late_2022;2022-04-02;2022-05-05;10;10;9;0;8876004;NA;PM;14,02555555555556;19,2911111111111;48,0555555555556;s62;279,640;471,620;393,220;-1,840;-1,470;5,50367768595041;3,87811905088807
DIJ-319;2022;early_2022;2022-03-31;2022-05-04;7;7;7;0;NA;NA;PM;NA;NA;NA;s07;286,340;484,630;386,660;-1,900;-0,820;6,15895474613687;3,79546626151596
DIJ-325;2022;early_2022;2022-03-31;2022-05-03;9;9;8;0;NA;NA;PM;17,44750000000000;19,9200000000000;50,3750000000000;s43;269,050;451,850;352,080;-2,020;-1,810;5,72089024390244;3,72711375696681
DIJ-326;2022;late_2022;2022-04-06;2022-05-10;8;8;5;0;NA;NA;PM;NA;NA;NA;s43;262,640;446,560;426,580;-2,020;-0,450;5,72089024390244;3,72711375696681
DIJ-328;2022;late_2022;2022-04-04;2022-05-08;9;9;9;0;NA;NA;PM;16,94555555555555;20,5455555555556;46,3333333333333;s28;259,890;448,490;415,950;-1,730;0,380;5,74746017699115;4,27921038219491
DIJ-329;2022;early_2022;2022-03-30;2022-04-27;8;8;8;0;NA;NA;PM;15,96250000000000;19,2737500000000;42,6250000000000;s28;273,820;450,790;275,790;-1,730;-1,300;5,74746017699115;4,27921038219491
DIJ-330;2022;early_2022;2022-03-26;2022-05-02;8;8;8;0;8876002;NA;PM;16,81375000000000;19,1675000000000;45,5000000000000;s28;237,970;396,190;393,100;-1,730;-1,300;5,74746017699115;4,27921038219491
DIJ-331;2022;early_2022;2022-04-01;2022-05-10;8;8;7;0;NA;NA;PM;NA;NA;NA;s28;278,350;460,410;458,800;-1,730;-1,300;5,74746017699115;4,27921038219491
DIJ-332;2022;late_2022;2022-04-02;2022-05-04;9;9;9;0;NA;NA;PM;16,69444444444444;19,5666666666667;49,6111111111111;s25;273,540;456,830;375,030;-2,890;-3,060;5,64787168141593;3,74047852819148
DIJ-337;2022;late_2022;2022-04-16;2022-05-16;10;10;9;0;NA;NA;PM;13,97222222222222;18,5211111111111;47,5000000000000;s28;299,320;511,520;434,310;-1,300;6,480;5,74746017699115;4,27921038219491
DIJ-338;2022;late_2022;2022-04-09;2022-04-29;7;0;0;0;NA;NA;PM;NA;NA;NA;s28;279,170;464,520;245,270;-1,300;0,380;5,74746017699115;4,27921038219491
DIJ-339;2022;late_2022;2022-04-10;2022-05-16;11;11;10;0;8877446;NA;PM;13,54100000000000;19,5560000000000;41,2000000000000;s12;277,450;465,790;513,560;-2,600;1,210;5,79239647577092;3,68181479649111
DIJ-339B;2022;early_2022;2022-03-28;2022-05-02;10;10;10;0;NA;NA;PM;16,35500000000000;19,0190000000000;44,8000000000000;s12;246,790;422,540;375,930;-3,060;-2,600;5,79239647577092;3,68181479649111
DIJ-342;2022;late_2022;2022-04-03;2022-05-05;8;8;8;0;8876003;NA;PM;16,83000000000000;19,9350000000000;45,6250000000000;s13;273,260;469,110;393,280;-1,810;-2,130;5,92336313465784;3,78699177276353
DIJ-344;2022;late_2022;2022-04-04;2022-05-08;9;8;8;0;NA;NA;PM;12,79250000000000;18,7075000000000;42,6875000000000;s61;251,750;438,160;412,440;-3,360;-0,030;5,29520661157025;3,70277426379500
DIJ-347;2022;late_2022;2022-04-04;2022-05-09;11;9;8;0;NA;NA;CC;11,39500000000000;15,8925000000000;NA;s16;261,400;453,940;445,930;-2,160;-0,170;5,80078256070640;3,83797243289299
DIJ-351;2022;late_2022;2022-04-03;2022-05-06;9;9;9;0;NA;NA;PM;17,00111111111111;19,4444444444444;45,3888888888889;s24;271,190;464,950;403,640;-1,930;-1,930;5,77184911894273;3,81344817628207
DIJ-352;2022;late_2022;2022-04-20;2022-05-20;5;5;5;0;NA;NA;PM;16,07600000000000;18,7180000000000;36,1000000000000;s24;321,970;547,200;478,350;-1,930;6,200;5,77184911894273;3,81344817628207
DIJ-357;2022;early_2022;2022-03-30;2022-05-08;9;9;9;0;8877408;NA;PM;14,65222222222222;18,9877777777778;45,0555555555556;s16;270,870;455,610;446,370;-2,160;-1,960;5,80078256070640;3,83797243289299
DIJ-358;2022;early_2022;2022-03-25;2022-04-27;9;9;8;0;8876001;NA;PM;14,47500000000000;19,0100000000000;46,8750000000000;s70;244,650;402,710;362,830;-1,240;-1,560;5,62514462809917;3,90641847085695
DIJ-362;2022;late_2022;2022-04-03;2022-05-06;7;5;4;0;8876005;NA;PM;16,40250000000000;19,0300000000000;47,1250000000000;s05;278,880;481,760;410,730;-1,210;-1,530;6,18246460176991;3,76916887682494
DIJ-368;2022;early_2022;2022-03-23;2022-04-25;7;7;7;0;NA;NA;PM;17,10285714285714;19,4457142857143;45,8571428571429;s29;236,260;383,190;358,390;-1,160;-0,900;5,87678871681416;3,87482989615124
DIJ-382;2022;late_2022;2022-04-06;2022-05-09;6;6;6;0;NA;NA;PM;NA;NA;NA;s27;261,580;446,120;410,740;-3,180;-0,310;5,76641501103753;3,67455238514106
DIJ-387;2022;early_2022;2022-03-30;2022-05-10;14;12;12;0;NA;NA;CC;NA;NA;NA;s21;273,000;453,210;477,080;-2,100;-2,890;5,73548896247241;3,76298013252183
