id_nestbox;site;year;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;success_manipulated;father_id;mother_id;species;mass;tarsus_length;wing_length;cumdd_30;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_sd;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;vegetation_area;woody_area;herbaceous_area;soft_manag_area;open_area;built_area
DIJ-135;parc_colombiere;2019;late_2019;2019-04-04;2019-05-12;11;11;4;0;"NA";8791367;PM;12,06750000000000;NA;NA;NA;NA;NA;NA;NA;15;25,50;43;3725;1,149406095453560;2,284148323756270;384867973903431;221359437098657;0;0,000000000000000;535584716796875;154554748535156;0;2;2;848294555587769;782271171822036;65211;43565;21646;0,00000000000000e+00;4943;199
DIJ-135;parc_colombiere;2021;late_2021;2021-04-07;2021-05-14;6;6;2;0;"NA";8877038;PM;12,24500000000000;17,0400000000000;29,7500000000000;NA;NA;NA;NA;NA;15;25,50;43;3725;1,149406095453560;2,284148323756270;384867973903431;221359437098657;0;0,000000000000000;535584716796875;154554748535156;0;2;2;848294555587769;782271171822036;65211;43565;21646;0,00000000000000e+00;4943;199
DIJ-135;parc_colombiere;2022;late_2022;2022-04-19;2022-05-23;8;8;8;0;8877664;"NA";PM;15,84375000000000;19,0937500000000;48,1250000000000;NA;NA;NA;NA;NA;15;25,50;43;3725;1,149406095453560;2,284148323756270;384867973903431;221359437098657;0;0,000000000000000;535584716796875;154554748535156;0;2;2;848294555587769;782271171822036;65211;43565;21646;0,00000000000000e+00;4943;199
DIJ-136;parc_colombiere;2020;late_2020;2020-04-11;2020-05-13;7;7;4;0;8791969;"NA";PM;12,92000000000000;18,0400000000000;NA;NA;NA;NA;NA;NA;24;32,00;70;36;2,035243030072700;2,216456286185520;451679046823133;225719437214419;0;0,000000000000000;530417098999023;144124984741211;0;2;2;120412407038879;731077541550752;67963;54735;13228;0,00000000000000e+00;2349;41
DIJ-136;parc_colombiere;2022;late_2022;2022-04-02;2022-05-08;10;10;7;0;"NA";8381802;PM;13,09428571428571;17,7171428571429;NA;NA;NA;NA;NA;NA;24;32,00;70;36;2,035243030072700;2,216456286185520;451679046823133;225719437214419;0;0,000000000000000;530417098999023;144124984741211;0;2;2;120412407038879;731077541550752;67963;54735;13228;0,00000000000000e+00;2349;41
DIJ-136B;parc_colombiere;2021;late_2021;2021-04-11;2021-05-17;9;9;8;0;8876543;"NA";PM;15,80500000000000;19,3287500000000;46,3750000000000;NA;NA;NA;NA;NA;22;34,50;65;46;1,626098445746470;2,276233986823360;416743258861467;242116962711196;0;0,000000000000000;532028999328613;139858245849609;0;2;2;125717197673035;708998873637302;68169;56195;11974;0,00000000000000e+00;2103;81
DIJ-136B;parc_colombiere;2022;late_2022;2022-04-12;2022-05-15;9;9;7;0;"NA";"NA";PM;12,36285714285714;19,0085714285714;43,6428571428571;NA;NA;NA;NA;NA;22;34,50;65;46;1,626098445746470;2,276233986823360;416743258861467;242116962711196;0;0,000000000000000;532028999328613;139858245849609;0;2;2;125717197673035;708998873637302;68169;56195;11974;0,00000000000000e+00;2103;81
DIJ-137;parc_colombiere;2019;late_2019;2019-04-08;2019-05-12;6;6;6;0;"NA";"NA";PM;15,91833333333333;NA;NA;NA;NA;NA;NA;NA;41;40,00;85;26;3,010486198655730;3,287044412634650;598803084233146;342715489955448;0;0,000000000000000;525581321716309;107619476318359;0;2;4;138176305766296;705755388118708;69959;60073;9886;0,00000000000000e+00;362;32
DIJ-137;parc_colombiere;2022;late_2022;2022-04-08;2022-05-11;8;7;6;0;8877505;"NA";PM;16,05500000000000;19,7500000000000;43,3333333333333;NA;NA;NA;NA;NA;41;40,00;85;26;3,010486198655730;3,287044412634650;598803084233146;342715489955448;0;0,000000000000000;525581321716309;107619476318359;0;2;4;138176305766296;705755388118708;69959;60073;9886;0,00000000000000e+00;362;32
DIJ-138;parc_colombiere;2021;late_2021;2021-04-14;2021-05-17;5;5;3;0;"NA";"NA";PM;18,41333333333333;19,9600000000000;43,0000000000000;NA;NA;NA;NA;NA;57;40,25;1005;1625;5,746723023945720;4,838150206432170;873392726231136;434135005392856;0;2,070615317584980;521314468383789;109516143798828;0;2;4;152531049136353;656288485504396;70228;62682;7546;0,00000000000000e+00;125;0
DIJ-138;parc_colombiere;2022;late_2022;2022-04-17;2022-05-18;6;5;5;0;8877448;"NA";PM;16,40000000000000;19,4560000000000;41,5000000000000;NA;NA;NA;NA;NA;57;40,25;1005;1625;5,746723023945720;4,838150206432170;873392726231136;434135005392856;0;2,070615317584980;521314468383789;109516143798828;0;2;4;152531049136353;656288485504396;70228;62682;7546;0,00000000000000e+00;125;0
DIJ-139;parc_colombiere;2019;early_2019;2019-04-02;2019-05-07;8;8;8;0;"NA";"NA";PM;14,66250000000000;NA;NA;NA;NA;NA;NA;NA;60;33,00;103;13;6,995089468434230;5,326359518639060;103513563283663;61215828982939;0;4,454844042353120;520129241943359;121368408203125;0;2;4;153103698803711;673032005284053;70225;63038;7187;0,00000000000000e+00;128;0
DIJ-139;parc_colombiere;2020;late_2020;2020-04-06;2020-05-13;8;7;6;0;"NA";"NA";PM;15,12000000000000;18,0000000000000;NA;NA;NA;NA;NA;NA;60;33,00;103;13;6,995089468434230;5,326359518639060;103513563283663;61215828982939;0;4,454844042353120;520129241943359;121368408203125;0;2;4;153103698803711;673032005284053;70225;63038;7187;0,00000000000000e+00;128;0
DIJ-139;parc_colombiere;2021;late_2021;2021-04-22;2021-05-25;7;6;6;0;8877056;8877057;PM;15,01500000000000;19,3033333333333;45,8333333333333;NA;NA;NA;NA;NA;60;33,00;103;13;6,995089468434230;5,326359518639060;103513563283663;61215828982939;0;4,454844042353120;520129241943359;121368408203125;0;2;4;153103698803711;673032005284053;70225;63038;7187;0,00000000000000e+00;128;0
DIJ-139;parc_colombiere;2022;late_2022;2022-04-08;2022-05-12;8;7;7;0;"NA";"NA";PM;15,20142857142857;19,0800000000000;44,5714285714286;NA;NA;NA;NA;NA;60;33,00;103;13;6,995089468434230;5,326359518639060;103513563283663;61215828982939;0;4,454844042353120;520129241943359;121368408203125;0;2;4;153103698803711;673032005284053;70225;63038;7187;0,00000000000000e+00;128;0
DIJ-140;parc_colombiere;2019;late_2019;2019-04-09;2019-05-16;11;10;7;0;"NA";"NA";CC;8,73714285714286;NA;NA;NA;NA;NA;NA;NA;61;28,50;106;12;8,436292896956161;6,174388217269320;121668273641834;836700368546618;0;6,328987256320020;519702568054199;124687194824219;0;2;4;15770252244873;662771153312147;70226;63749;6477;0,00000000000000e+00;127;0
DIJ-140;parc_colombiere;2020;late_2020;2020-04-07;2020-05-12;11;11;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;61;28,50;106;12;8,436292896956161;6,174388217269320;121668273641834;836700368546618;0;6,328987256320020;519702568054199;124687194824219;0;2;4;15770252244873;662771153312147;70226;63749;6477;0,00000000000000e+00;127;0
DIJ-140;parc_colombiere;2022;late_2022;2022-04-08;2022-05-17;12;11;8;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;61;28,50;106;12;8,436292896956161;6,174388217269320;121668273641834;836700368546618;0;6,328987256320020;519702568054199;124687194824219;0;2;4;15770252244873;662771153312147;70226;63749;6477;0,00000000000000e+00;127;0
DIJ-141;parc_colombiere;2020;late_2020;2020-04-06;2020-05-12;10;10;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;57;32,00;107;13;10,512433505299001;11,115432837696300;155790983061193;13329178391328;5;7,298401412331080;519844779968262;12895393371582;0;2;4;151838223033142;713600824235741;69267;62914;6353;0,00000000000000e+00;754;332
DIJ-141;parc_colombiere;2021;late_2021;2021-04-06;2021-05-13;8;8;4;0;8877039;"NA";PM;13,02750000000000;17,6125000000000;33,2500000000000;NA;NA;NA;NA;NA;57;32,00;107;13;10,512433505299001;11,115432837696300;155790983061193;13329178391328;5;7,298401412331080;519844779968262;12895393371582;0;2;4;151838223033142;713600824235741;69267;62914;6353;0,00000000000000e+00;754;332
DIJ-141;parc_colombiere;2022;late_2022;2022-04-07;2022-05-10;7;4;4;0;"NA";"NA";PM;16,59750000000000;19,6175000000000;40,2500000000000;NA;NA;NA;NA;NA;57;32,00;107;13;10,512433505299001;11,115432837696300;155790983061193;13329178391328;5;7,298401412331080;519844779968262;12895393371582;0;2;4;151838223033142;713600824235741;69267;62914;6353;0,00000000000000e+00;754;332
DIJ-142;parc_colombiere;2022;late_2022;2022-04-08;2022-05-10;6;5;5;0;"NA";"NA";PM;17,17400000000000;20,0640000000000;44,8000000000000;NA;NA;NA;NA;NA;525;34,25;108;13;13,637576741856300;19,954123022705101;203928621058839;270409084757906;11;7,777672036247450;522025604248047;191060256958008;653433751620012;2;4;130844520201111;758899815521931;62242;55233;7009;0,00000000000000e+00;6576;1535
DIJ-143;parc_colombiere;2021;late_2021;2021-04-08;2021-05-14;7;6;5;0;8877046;8877047;PM;15,38400000000000;19,1320000000000;41,1000000000000;NA;NA;NA;NA;NA;51;37,00;107;18;23,905535542352499;56,406558282987298;346944257832931;7362074604112;15;8,383091659537509;519323272705078;25695915222168;112329618324702;2;4;107706084866333;845260177837838;54998;47572;7426;0,00000000000000e+00;11529;3826
DIJ-143;parc_colombiere;2022;late_2022;2022-04-09;2022-05-12;7;7;6;0;"NA";8877049;PM;15,49166666666667;19,9200000000000;46,9166666666667;NA;NA;NA;NA;NA;51;37,00;107;18;23,905535542352499;56,406558282987298;346944257832931;7362074604112;15;8,383091659537509;519323272705078;25695915222168;112329618324702;2;4;107706084866333;845260177837838;54998;47572;7426;0,00000000000000e+00;11529;3826
DIJ-145;rue_joanne;2022;late_2022;2022-04-10;2022-04-18;2;0;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;4;5,00;39;21;11,162247880547200;67,173015575787602;398259057323495;482768627928179;6;4,585948494130010;581714324951172;135586013793945;808213471711511;0;2;615451744537354;424676532605077;15957;9117;6840;0,00000000000000e+00;35523;18873
DIJ-146;rue_joanne;2020;late_2020;2020-04-06;2020-04-28;12;12;9;0;"NA";8791261;PM;13,41500000000000;17,6300000000000;NA;NA;NA;NA;NA;NA;4;5,00;42;215;11,734328191435001;64,511864564773205;398032956910422;449599321930013;6;4,501879834251800;584078598022461;132604942321777;705535836612472;0;2;587515554199219;413762805516343;15714;8845;6869;0,00000000000000e+00;36030;18609
DIJ-147;rue_joanne;2019;early_2019;2019-04-02;2019-05-13;13;12;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;4;7,25;43;23;11,325053053856500;48,090307888245299;366104011151394;401300179014135;6;4,368593114999390;579195861816406;128955726623535;62005985942532;0;3;775090866546631;505481170182767;16715;9910;6805;0,00000000000000e+00;36758;16880
DIJ-147;rue_joanne;2020;early_2020;2020-03-23;2020-04-30;13;13;8;0;"NA";"NA";CC;9,51500000000000;15,8400000000000;NA;NA;NA;NA;NA;NA;4;7,25;43;23;11,325053053856500;48,090307888245299;366104011151394;401300179014135;6;4,368593114999390;579195861816406;128955726623535;62005985942532;0;3;775090866546631;505481170182767;16715;9910;6805;0,00000000000000e+00;36758;16880
DIJ-147;rue_joanne;2021;early_2021;2021-04-02;2021-05-05;9;8;7;0;8876508;8876507;PM;15,30000000000000;19,6142857142857;44,5000000000000;NA;NA;NA;NA;NA;4;7,25;43;23;11,325053053856500;48,090307888245299;366104011151394;401300179014135;6;4,368593114999390;579195861816406;128955726623535;62005985942532;0;3;775090866546631;505481170182767;16715;9910;6805;0,00000000000000e+00;36758;16880
DIJ-147;rue_joanne;2022;early_2022;2022-03-22;2022-04-28;9;9;7;0;"NA";"NA";PM;11,71142857142857;16,4814285714286;32,2857142857143;NA;NA;NA;NA;NA;4;7,25;43;23;11,325053053856500;48,090307888245299;366104011151394;401300179014135;6;4,368593114999390;579195861816406;128955726623535;62005985942532;0;3;775090866546631;505481170182767;16715;9910;6805;0,00000000000000e+00;36758;16880
DIJ-148;rue_joanne;2021;early_2021;2021-04-03;2021-05-12;12;12;5;0;"NA";"NA";CC;9,20600000000000;15,6340000000000;30,4000000000000;NA;NA;NA;NA;NA;4;8,75;48;3375;11,325053053856500;33,366466118667397;353657468776351;340598986960542;7;4,380242587248590;580275192260742;122428283691406;603543793642828;0;2;9018987449646;596229094375003;17820;10400;7420;0,00000000000000e+00;37169;15364
DIJ-149;rue_joanne;2022;early_2022;2022-03-22;2022-04-27;10;10;10;0;8877009;"NA";PM;15,51500000000000;19,2340000000000;44,3500000000000;NA;NA;NA;NA;NA;4;8,00;49;36;11,899204603093899;36,949679744119102;366799119951401;365062172894633;7;4,226925937917430;579761238098145;107574462890625;613805494207726;0;2;819888493347168;616307161194164;17389;10077;7312;0,00000000000000e+00;37185;15779
DIJ-150;rue_joanne;2019;late_2019;2019-04-12;2019-05-15;8;8;5;0;"NA";"NA";PM;9,86600000000000;NA;NA;NA;NA;NA;NA;NA;4;7,00;48;3825;15,148144081904199;51,111510754714999;373273030085749;403256026115103;7;4,521507598541830;585774688720703;102177772521973;718238660653151;0;1;674543862609863;588452796201912;15768;8997;6771;0,00000000000000e+00;39067;15518
DIJ-151;rue_joanne;2019;late_2019;2019-04-13;2019-05-16;10;10;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;4;4,00;36;30;18,589097494207000;59,174679083007597;487796388621497;546044157265385;7;5,051945577697580;587265205383301;107471694946289;119845833289766;0;2;441150234985352;30696144077281;14335;8279;6056;0,00000000000000e+00;39197;16821
DIJ-151;rue_joanne;2021;early_2021;2021-03-29;2021-05-01;10;10;7;0;8877009;8877008;PM;14,61857142857143;18,6157142857143;37,6857142857143;NA;NA;NA;NA;NA;4;4,00;36;30;18,589097494207000;59,174679083007597;487796388621497;546044157265385;7;5,051945577697580;587265205383301;107471694946289;119845833289766;0;2;441150234985352;30696144077281;14335;8279;6056;0,00000000000000e+00;39197;16821
DIJ-153;st_bernard;2019;late_2019;2019-04-03;2019-05-07;8;8;5;0;"NA";"NA";PM;13,36600000000000;NA;NA;NA;NA;NA;NA;NA;3;6,00;9;11;48,421462362800199;181,913377867609995;589072471172449;155300130096449;6;5,942821190284520;534225959777832;241767044067383;595735098624721;0;2;862788279724121;576629627346757;12256;8738;3518;0,00000000000000e+00;32097;26000
DIJ-153;st_bernard;2021;late_2021;2021-04-10;2021-05-19;12;11;6;0;"NA";"NA";CC;9,64500000000000;15,2183333333333;29,9166666666667;NA;NA;NA;NA;NA;3;6,00;9;11;48,421462362800199;181,913377867609995;589072471172449;155300130096449;6;5,942821190284520;534225959777832;241767044067383;595735098624721;0;2;862788279724121;576629627346757;12256;8738;3518;0,00000000000000e+00;32097;26000
DIJ-155;square_milhaud;2019;early_2019;2019-03-25;2019-04-29;9;6;6;0;"NA";"NA";PM;16,97166666666667;18,5166666666667;43,8333333333333;NA;NA;NA;NA;NA;4;5,00;108;31;38,311585151190002;98,667878146380303;832065323777249;544872333966718;11;8,837093192118180;492757568359375;961411285400391;20149765156773;0;2;771037917480469;265736472354181;27855;16263;11592;0,00000000000000e+00;27072;15426
DIJ-157;square_spuller;2021;early_2021;2021-03-24;2021-04-29;12;12;3;0;"NA";"NA";CC;9,29666666666667;15,6500000000000;29,1666666666667;NA;NA;NA;NA;NA;3;7,00;35;40;51,120930849074902;101,585618620703997;855877694977578;800128644128202;8;8,457862538765109;545181541442871;110942649841309;259122141653322;1;3;706506766357422;320326466826885;20018;12734;7284;0,00000000000000e+00;32262;18073
DIJ-158;square_montchapet;2021;early_2021;2021-04-03;2021-05-09;8;8;8;0;8876525;8876524;PM;12,94125000000000;18,3100000000000;36,7500000000000;NA;NA;NA;NA;NA;3;6,00;36;2975;36,675304135310903;114,815910976202005;753553369385521;79580076245154;8;8,473873576676359;544494171142578;901838302612305;16832471435073;2;3;124464459289551;435938561526235;26400;18850;7550;0,00000000000000e+00;28058;15895
DIJ-159;square_montchapet;2019;late_2019;2019-04-04;2019-05-08;8;8;0;0;"NA";"NA";PM;NA;NA;NA;NA;NA;NA;NA;NA;3;6,00;33;17;36,675304135310903;117,406902666044004;750041785220388;784779406909608;8;8,509875998926880;535970687866211;878467559814453;151513210773216;2;3;129162646240234;431538034135875;27967;19391;8576;0,00000000000000e+00;27569;14817
DIJ-159;square_montchapet;2021;early_2021;2021-03-30;2021-04-07;3;0;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;3;6,00;33;17;36,675304135310903;117,406902666044004;750041785220388;784779406909608;8;8,509875998926880;535970687866211;878467559814453;151513210773216;2;3;129162646240234;431538034135875;27967;19391;8576;0,00000000000000e+00;27569;14817
DIJ-160;square_montchapet;2022;early_2022;2022-03-31;2022-05-07;11;11;4;0;8876599;"NA";PM;14,54000000000000;19,3100000000000;41,0000000000000;NA;NA;NA;NA;NA;35;6,00;34;1975;40,634345255809301;136,038919593038003;785356474740358;97344425072345;9;8,453149301121281;54678539276123;938040542602539;209429704424868;2;3;123305332611084;432888174106084;26136;18638;7498;0,00000000000000e+00;28413;15804
DIJ-162;square_temeraire;2020;late_2020;2020-04-04;2020-05-08;10;10;10;0;8791993;"NA";PM;17,48500000000000;18,3600000000000;NA;NA;NA;NA;NA;NA;2;4,00;31;2225;28,430314822031399;106,502232739283002;733316713822933;989662623723009;6;6,253403920664700;548068504333496;109579362869263;209591290552101;2;4;124100125274658;402998973638601;26983;19164;7819;0,00000000000000e+00;28504;14866
DIJ-162;square_temeraire;2021;early_2021;2021-04-01;2021-04-20;8;0;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;2;4,00;31;2225;28,430314822031399;106,502232739283002;733316713822933;989662623723009;6;6,253403920664700;548068504333496;109579362869263;209591290552101;2;4;124100125274658;402998973638601;26983;19164;7819;0,00000000000000e+00;28504;14866
DIJ-163;kennedy;2019;early_2019;2019-03-17;2019-04-22;9;9;8;0;"NA";"NA";PM;14,61375000000000;18,7375000000000;39,8125000000000;NA;NA;NA;NA;NA;12;16,00;100;385;61,534842808418396;184,517423831891989;135203219861199;199290036033432;15;8,295671100507430;651174468994141;193959083557129;747109089827873;0;3;830384161071777;408968876143202;22603;12658;9945;1,34384861051750e+03;36596;11154
DIJ-163;kennedy;2020;early_2020;2020-03-22;2020-04-27;11;11;11;0;8791257;8791259;PM;13,85500000000000;17,8600000000000;NA;NA;NA;NA;NA;NA;12;16,00;100;385;61,534842808418396;184,517423831891989;135203219861199;199290036033432;15;8,295671100507430;651174468994141;193959083557129;747109089827873;0;3;830384161071777;408968876143202;22603;12658;9945;1,34384861051750e+03;36596;11154
DIJ-163;kennedy;2021;early_2021;2021-03-29;2021-05-04;11;11;6;0;"NA";8791259;PM;11,79000000000000;17,7600000000000;33,7500000000000;NA;NA;NA;NA;NA;12;16,00;100;385;61,534842808418396;184,517423831891989;135203219861199;199290036033432;15;8,295671100507430;651174468994141;193959083557129;747109089827873;0;3;830384161071777;408968876143202;22603;12658;9945;1,34384861051750e+03;36596;11154
DIJ-163;kennedy;2022;late_2022;2022-04-02;2022-05-06;10;10;10;0;8876593;8876592;PM;16,43900000000000;19,6480000000000;45,3500000000000;NA;NA;NA;NA;NA;12;16,00;100;385;61,534842808418396;184,517423831891989;135203219861199;199290036033432;15;8,295671100507430;651174468994141;193959083557129;747109089827873;0;3;830384161071777;408968876143202;22603;12658;9945;1,34384861051750e+03;36596;11154
DIJ-164;kennedy;2021;late_2021;2021-04-07;2021-05-13;10;10;9;0;8877040;8877041;PM;12,40000000000000;17,8588888888889;32,2777777777778;NA;NA;NA;NA;NA;11;17,00;92;35;57,562477826742700;177,561459424658011;132772824244644;196896879860792;16;7,553040447618580;643787078857422;128409767150879;808248785170002;0;1;100790296127319;539154421617527;20409;12267;8142;1,41934332068659e+03;40660;9284
DIJ-165;kennedy;2019;late_2019;2019-04-11;2019-05-16;7;6;3;0;"NA";"NA";PM;13,13666666666667;NA;NA;NA;NA;NA;NA;NA;12;16,00;81;455;59,791763995149900;182,681088123649005;124591455712935;220603462743039;15;6,876972090656740;634389953613281;12487907409668;821773055961593;1;2;121186478225708;560208787489865;21073;13293;7780;1,18064595166268e+03;40003;9277
DIJ-165;kennedy;2021;early_2021;2021-04-02;2021-05-12;12;12;0;0;"NA";"NA";CC;NA;NA;NA;NA;NA;NA;NA;NA;12;16,00;81;455;59,791763995149900;182,681088123649005;124591455712935;220603462743039;15;6,876972090656740;634389953613281;12487907409668;821773055961593;1;2;121186478225708;560208787489865;21073;13293;7780;1,18064595166268e+03;40003;9277
DIJ-166;kennedy;2022;late_2022;2022-04-02;2022-05-07;10;9;9;0;8877402;"NA";PM;16,66666666666667;19,9522222222222;49,0000000000000;NA;NA;NA;NA;NA;12;17,00;76;55;52,178640912824903;138,171147942400012;104321832747196;161722595975363;15;7,488841882928710;640908203125;875620269775391;700414384536411;1;3;12748507951355;489074660018567;26716;15615;11101;9,99233232734262e+02;37774;5863
DIJ-167;kennedy;2019;late_2019;2019-04-07;2019-05-15;10;10;7;0;"NA";8791629;CC;7,78714285714286;NA;NA;NA;NA;NA;NA;NA;12;15,50;63;53;40,914765487670898;130,775141816847992;890398105697928;116610928344437;15;7,341758926273390;631293754577637;84411506652832;544314748674099;1;3;126957490921021;500942563018369;27438;15758;11680;9,83051042778367e+02;35704;7211
DIJ-167;kennedy;2022;late_2022;2022-04-10;2022-05-13;9;9;9;0;8877040;8877544;PM;15,54444444444444;19,6777777777778;47,1666666666667;NA;NA;NA;NA;NA;12;15,50;63;53;40,914765487670898;130,775141816847992;890398105697928;116610928344437;15;7,341758926273390;631293754577637;84411506652832;544314748674099;1;3;126957490921021;500942563018369;27438;15758;11680;9,83051042778367e+02;35704;7211
DIJ-168;bd_castel;2019;late_2019;2019-04-08;2019-05-14;10;9;1;0;"NA";"NA";CC;8,68000000000000;NA;NA;NA;NA;NA;NA;NA;12;16,00;49;33;41,356100797705103;136,764622934465990;745647341673147;140601790614353;13;6,867069832870380;61456356048584;140061187744141;561732660653884;0;2;108851537033081;462011592136826;33026;15323;17703;5,22416710744305e+03;31596;5731
DIJ-168;bd_castel;2020;late_2020;2020-04-14;2020-05-16;7;7;4;0;8791968;"NA";PM;10,98500000000000;17,8850000000000;NA;NA;NA;NA;NA;NA;12;16,00;49;33;41,356100797705103;136,764622934465990;745647341673147;140601790614353;13;6,867069832870380;61456356048584;140061187744141;561732660653884;0;2;108851537033081;462011592136826;33026;15323;17703;5,22416710744305e+03;31596;5731
DIJ-168;bd_castel;2021;early_2021;2021-03-28;2021-05-05;8;7;6;0;"NA";"NA";PM;15,18000000000000;19,5400000000000;41,5833333333333;NA;NA;NA;NA;NA;12;16,00;49;33;41,356100797705103;136,764622934465990;745647341673147;140601790614353;13;6,867069832870380;61456356048584;140061187744141;561732660653884;0;2;108851537033081;462011592136826;33026;15323;17703;5,22416710744305e+03;31596;5731
DIJ-168;bd_castel;2022;early_2022;2022-04-01;2022-05-05;9;9;9;1;"NA";"NA";PM;15,70800000000000;19,5330000000000;48,2500000000000;NA;NA;NA;NA;NA;12;16,00;49;33;41,356100797705103;136,764622934465990;745647341673147;140601790614353;13;6,867069832870380;61456356048584;140061187744141;561732660653884;0;2;108851537033081;462011592136826;33026;15323;17703;5,22416710744305e+03;31596;5731
DIJ-169;bd_castel;2019;early_2019;2019-04-02;2019-05-09;7;5;5;0;"NA";"NA";PM;17,55600000000000;NA;NA;NA;NA;NA;NA;NA;11;17,00;43;28;15,926465231110701;64,028861456398502;328886767496519;775092181640271;11;7,394726804175080;60310230255127;139871025085449;504523046770394;0;2;802825799560547;423765123228263;34110;12513;21597;9,26639983760062e+03;30581;5662
DIJ-169;bd_castel;2020;late_2020;2020-04-07;2020-05-09;8;8;0;0;8382549;"NA";PM;17,70500000000000;19,2250000000000;NA;NA;NA;NA;NA;NA;11;17,00;43;28;15,926465231110701;64,028861456398502;328886767496519;775092181640271;11;7,394726804175080;60310230255127;139871025085449;504523046770394;0;2;802825799560547;423765123228263;34110;12513;21597;9,26639983760062e+03;30581;5662
DIJ-169;bd_castel;2021;late_2021;2021-04-08;2021-05-12;8;8;8;0;8877035;8791030;PM;15,33875000000000;19,6137500000000;43,6250000000000;NA;NA;NA;NA;NA;11;17,00;43;28;15,926465231110701;64,028861456398502;328886767496519;775092181640271;11;7,394726804175080;60310230255127;139871025085449;504523046770394;0;2;802825799560547;423765123228263;34110;12513;21597;9,26639983760062e+03;30581;5662
DIJ-170;bd_castel;2019;early_2019;2019-04-02;2019-05-10;10;6;5;0;"NA";7636392;PM;14,25800000000000;NA;NA;NA;NA;NA;NA;NA;11;17,00;42;20;20,179875658431399;57,290733414604802;520694332251234;775261406938825;11;5,914127097955180;596855621337891;164042930603027;482234876709346;0;2;482341458129883;315323346283781;29830;10157;19673;1,24332177503848e+04;33943;6580
DIJ-170;bd_castel;2020;early_2020;2020-03-25;2020-04-29;9;9;6;0;"NA";7636392;PM;11,66000000000000;17,4050000000000;NA;NA;NA;NA;NA;NA;11;17,00;42;20;20,179875658431399;57,290733414604802;520694332251234;775261406938825;11;5,914127097955180;596855621337891;164042930603027;482234876709346;0;2;482341458129883;315323346283781;29830;10157;19673;1,24332177503848e+04;33943;6580
DIJ-171;bd_castel;2019;late_2019;2019-04-05;2019-05-10;9;9;6;0;"NA";8791030;PM;12,47666666666667;NA;NA;NA;NA;NA;NA;NA;11;13,00;41;23;60,270164064932800;205,689525225828987;108404150538714;205000902787204;10;5,965330278313550;616111640930176;177989311218262;578109000562606;1;2;738845356445312;404985525709139;23299;11564;11735;5,48326872270100e+03;36999;10055
DIJ-171;bd_castel;2020;late_2020;2020-04-08;2020-05-11;8;7;1;0;"NA";"NA";PM;17,53000000000000;19,4300000000000;NA;NA;NA;NA;NA;NA;11;13,00;41;23;60,270164064932800;205,689525225828987;108404150538714;205000902787204;10;5,965330278313550;616111640930176;177989311218262;578109000562606;1;2;738845356445312;404985525709139;23299;11564;11735;5,48326872270100e+03;36999;10055
DIJ-171;bd_castel;2021;late_2021;2021-04-11;2021-05-13;7;6;6;0;8877042;8877043;PM;14,52166666666667;18,8316666666667;41,2500000000000;NA;NA;NA;NA;NA;11;13,00;41;23;60,270164064932800;205,689525225828987;108404150538714;205000902787204;10;5,965330278313550;616111640930176;177989311218262;578109000562606;1;2;738845356445312;404985525709139;23299;11564;11735;5,48326872270100e+03;36999;10055
DIJ-171;bd_castel;2022;late_2022;2022-04-04;2022-05-10;11;11;10;0;"NA";"NA";CC;10,36200000000000;16,4450000000000;35,3000000000000;NA;NA;NA;NA;NA;11;13,00;41;23;60,270164064932800;205,689525225828987;108404150538714;205000902787204;10;5,965330278313550;616111640930176;177989311218262;578109000562606;1;2;738845356445312;404985525709139;23299;11564;11735;5,48326872270100e+03;36999;10055
DIJ-172;bd_castel;2020;late_2020;2020-04-04;2020-05-07;11;11;8;0;"NA";"NA";CC;8,70000000000000;15,7650000000000;NA;NA;NA;NA;NA;NA;3;5,00;18;1425;4,832053878593020;93,534870988855104;209899230969021;757555218137594;4;4,684829569587020;527762031555176;832029342651367;730608773098237;0;3;111809209274292;594394346041194;20667;11898;8769;0,00000000000000e+00;35561;14125
DIJ-172;bd_castel;2022;early_2022;2022-03-28;2022-05-02;8;8;6;1;8876573;8876572;PM;NA;19,6050000000000;42,5000000000000;NA;NA;NA;NA;NA;3;5,00;18;1425;4,832053878593020;93,534870988855104;209899230969021;757555218137594;4;4,684829569587020;527762031555176;832029342651367;730608773098237;0;3;111809209274292;594394346041194;20667;11898;8769;0,00000000000000e+00;35561;14125
