id_nestbox;site;coord_x;coord_y;year;dist;species;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;father_id;father_cond;mother_id;mother_cond;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_iq;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;woody_area;vegetation_area;herbaceous_area;soft_manag_area;built_area;build_volume;build_sd;open_area;water_area
DIJ-208;campus;856770,0210;6692343,853;2019;150;PM;late_2019;2019-04-09;2019-05-11;8;8,00000000000000;2;12,70000000000000;NA;NA;NA;-0,252591641410547130;8791192;2,43296327458600e+00;271,380000000000;516,710000000000;349,260000000000;-1,785000000000000;0,3560000000000000;5,87678871681416;3,87482989615124;6,0;9,75;42,0;6,75;61,294271300;114,783354400;84,941290880;57,353077320;31;18,00;56,36334229;9,893615723;2123585,905000;1;0;24548,298580;2,732329738;7429;27899;20470;1113,577687000;10993;9,348269910e+04;4,974750691;31758;0
DIJ-208;campus;856770,0210;6692343,853;2019;200;PM;late_2019;2019-04-09;2019-05-11;8;8,00000000000000;2;12,70000000000000;NA;NA;NA;-0,212775361473233948;8791192;2,43296327458600e+00;271,380000000000;516,710000000000;349,260000000000;-1,785000000000000;0,3560000000000000;5,87678871681416;3,87482989615124;6,0;10,50;39,5;12,50;66,858418280;129,729431300;80,552323320;65,046228780;27;22,00;56,18220139;10,391754150;3115309,151000;1;0;42053,804290;2,838109406;11754;45302;33548;2013,249974000;20352;1,788013089e+05;5,909914670;59946;0
DIJ-208;campus;856770,0210;6692343,853;2020;50;PM;late_2020;2020-04-10;2020-05-10;8;8,00000000000000;4;16,81500000000000;19,1150000000000;NA;NA;-0,553806163794601125;8791192;2,43296327458600e+00;299,370000000000;518,270000000000;447,130000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;4,0;4,75;44,5;4,75;77,488486400;107,981824300;105,059127700;31,691542440;31;22,00;59,24014091;5,281677246;432102,101500;1;0;5952,027893;3,100424846;1732;3684;1952;0,000000000;0;0,000000000e+00;0,000000000;4166;0
DIJ-208;campus;856770,0210;6692343,853;2020;100;PM;late_2020;2020-04-10;2020-05-10;8;8,00000000000000;4;16,81500000000000;19,1150000000000;NA;NA;-0,342490837714738094;8791192;2,43296327458600e+00;299,370000000000;518,270000000000;447,130000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;6,0;11,00;42,0;4,50;71,240203300;109,769492000;92,414864620;32,918017550;31;13,00;56,71132278;8,575576782;1179072,048000;1;0;13250,496640;2,684206372;3940;13024;9084;153,248765200;1888;1,220120795e+04;2,533422943;16488;0
DIJ-208;campus;856770,0210;6692343,853;2020;150;PM;late_2020;2020-04-10;2020-05-10;8;8,00000000000000;4;16,81500000000000;19,1150000000000;NA;NA;-0,600239038985138640;8791192;2,43296327458600e+00;299,370000000000;518,270000000000;447,130000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;6,0;9,75;42,0;6,75;61,294271300;114,783354400;84,941290880;57,353077320;31;18,00;56,36334229;9,893615723;2123585,905000;1;0;24548,298580;2,732329738;7429;27899;20470;1113,577687000;10993;9,348269910e+04;4,974750691;31758;0
DIJ-208;campus;856770,0210;6692343,853;2020;200;PM;late_2020;2020-04-10;2020-05-10;8;8,00000000000000;4;16,81500000000000;19,1150000000000;NA;NA;-0,615564069004828296;8791192;2,43296327458600e+00;299,370000000000;518,270000000000;447,130000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;6,0;10,50;39,5;12,50;66,858418280;129,729431300;80,552323320;65,046228780;27;22,00;56,18220139;10,391754150;3115309,151000;1;0;42053,804290;2,838109406;11754;45302;33548;2013,249974000;20352;1,788013089e+05;5,909914670;59946;0
DIJ-212;campus_nord;856171,5448;6692839,085;2021;50;PM;early_2021;2021-04-04;2021-05-14;9;9,00000000000000;8;12,61625000000000;17,8475000000000;37,2500000000000;NA;0,208978070090335422;8877048;-1,03131394569729e+00;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;5,0;9,75;46,0;2,75;24,555710460;21,227396620;82,086775410;30,550106820;39;10,00;58,58231544;8,164435387;0,000000;1;3;9371,103424;4,142375415;2225;4771;2546;2754,220784000;623;1,770672119e+03;3,104554388;2456;0
DIJ-212;campus_nord;856171,5448;6692839,085;2021;100;PM;early_2021;2021-04-04;2021-05-14;9;9,00000000000000;8;12,61625000000000;17,8475000000000;37,2500000000000;NA;0,095219335447039199;8877048;-1,03131394569729e+00;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;6,0;8,00;44,0;6,00;45,607488340;137,939989400;69,794140120;55,733478730;37;14,00;57,54314041;11,674037930;2600817,235000;1;3;16245,896880;3,560330928;4997;13656;8659;6121,995619000;4140;2,025862369e+04;4,610661520;13604;0
DIJ-212;campus_nord;856171,5448;6692839,085;2021;150;PM;early_2021;2021-04-04;2021-05-14;9;9,00000000000000;8;12,61625000000000;17,8475000000000;37,2500000000000;NA;0,133675275195371701;8877048;-1,03131394569729e+00;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;6,0;10,00;41,0;12,00;51,875344810;115,877368000;76,029088550;62,693675730;32;21,00;55,99629211;12,007717130;4573112,108000;1;3;42010,824830;3,948271199;10218;29515;19297;10536,280330000;12024;8,264704642e+04;4,441022003;29111;0
DIJ-212;campus_nord;856171,5448;6692839,085;2021;200;PM;early_2021;2021-04-04;2021-05-14;9;9,00000000000000;8;12,61625000000000;17,8475000000000;37,2500000000000;NA;0,152510189862677170;8877048;-1,03131394569729e+00;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;6,0;10,00;36,5;21,00;60,424393710;163,760278600;70,309889760;74,480159340;27;23,00;55,06675720;13,213733670;8541505,380000;1;3;86191,130370;4,388205179;17902;47251;29349;13326,985660000;23802;2,168732368e+05;5,976370376;54547;0
DIJ-212;campus_nord;856171,5448;6692839,085;2022;50;PM;early_2022;2022-03-31;2022-05-07;9;9,00000000000000;8;15,91750000000000;19,3575000000000;44,3750000000000;8877107;0,136745658136424503;NA;-1,77138748440720e-01;281,810000000000;469,360000000000;417,430000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;5,0;9,75;46,0;2,75;24,555710460;21,227396620;82,086775410;30,550106820;39;10,00;58,58231544;8,164435387;0,000000;1;3;9371,103424;4,142375415;2225;4771;2546;2754,220784000;623;1,770672119e+03;3,104554388;2456;0
DIJ-212;campus_nord;856171,5448;6692839,085;2022;100;PM;early_2022;2022-03-31;2022-05-07;9;9,00000000000000;8;15,91750000000000;19,3575000000000;44,3750000000000;8877107;0,136745658136424503;NA;-4,21149360692397e-01;281,810000000000;469,360000000000;417,430000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;6,0;8,00;44,0;6,00;45,607488340;137,939989400;69,794140120;55,733478730;37;14,00;57,54314041;11,674037930;2600817,235000;1;3;16245,896880;3,560330928;4997;13656;8659;6121,995619000;4140;2,025862369e+04;4,610661520;13604;0
DIJ-212;campus_nord;856171,5448;6692839,085;2022;150;PM;early_2022;2022-03-31;2022-05-07;9;9,00000000000000;8;15,91750000000000;19,3575000000000;44,3750000000000;8877107;0,136745658136424503;NA;-2,15926633468560e-01;281,810000000000;469,360000000000;417,430000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;6,0;10,00;41,0;12,00;51,875344810;115,877368000;76,029088550;62,693675730;32;21,00;55,99629211;12,007717130;4573112,108000;1;3;42010,824830;3,948271199;10218;29515;19297;10536,280330000;12024;8,264704642e+04;4,441022003;29111;0
DIJ-212;campus_nord;856171,5448;6692839,085;2022;200;PM;early_2022;2022-03-31;2022-05-07;9;9,00000000000000;8;15,91750000000000;19,3575000000000;44,3750000000000;8877107;0,136745658136424503;NA;-4,77553096787533e-01;281,810000000000;469,360000000000;417,430000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;6,0;10,00;36,5;21,00;60,424393710;163,760278600;70,309889760;74,480159340;27;23,00;55,06675720;13,213733670;8541505,380000;1;3;86191,130370;4,388205179;17902;47251;29349;13326,985660000;23802;2,168732368e+05;5,976370376;54547;0
DIJ-213;campus_nord;856152,5662;6692895,847;2020;50;PM;late_2020;2020-04-07;2020-05-07;7;7,00000000000000;7;17,35000000000000;18,9400000000000;NA;8791900;-0,537058068601982241;NA;1,61864944057887e-01;273,620000000000;489,650000000000;443,120000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;3,0;7,25;46,5;3,00;43,908956280;58,147865380;56,533371440;29,582170960;45;13,00;52,46881866;3,031723022;0,000000;0;4;4186,484894;2,434228737;2512;4456;1944;3241,554931000;1025;2,414247772e+03;3,481511719;2369;0
DIJ-213;campus_nord;856152,5662;6692895,847;2020;100;PM;late_2020;2020-04-07;2020-05-07;7;7,00000000000000;7;17,35000000000000;18,9400000000000;NA;8791900;-0,537058068601982241;NA;2,70754485178788e-01;273,620000000000;489,650000000000;443,120000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;4,0;8,00;46,0;7,00;41,571346750;62,314333270;57,661311230;25,666879710;39;22,00;53,63193130;7,755680084;0,000000;0;4;22029,038330;3,886841329;6089;15828;9739;8805,701293000;5261;2,269857965e+04;3,430052843;10311;0
DIJ-213;campus_nord;856152,5662;6692895,847;2020;150;PM;late_2020;2020-04-07;2020-05-07;7;7,00000000000000;7;17,35000000000000;18,9400000000000;NA;8791900;-0,537058068601982241;NA;3,15553087563238e-01;273,620000000000;489,650000000000;443,120000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;6,0;11,00;42,5;13,25;45,443859640;130,470363900;63,851115010;57,439701370;32;25,00;54,56147003;10,377452850;3326327,358000;0;4;47672,851810;4,154052632;11335;29926;18591;13179,312840000;12524;8,366519510e+04;5,069094270;28200;0
DIJ-213;campus_nord;856152,5662;6692895,847;2020;200;PM;late_2020;2020-04-07;2020-05-07;7;7,00000000000000;7;17,35000000000000;18,9400000000000;NA;8791900;-0,537058068601982241;NA;4,92513626509969e-02;273,620000000000;489,650000000000;443,120000000000;-0,120000000000000;3,9600000000000000;5,87678871681416;3,87482989615124;5,0;9,75;38,0;20,75;49,189717370;130,599480000;68,093246000;69,727296160;26;24,00;55,34799957;12,336631770;8153339,080000;0;4;93798,696960;4,549516042;18925;47334;28409;14646,647750000;23765;2,080924510e+05;5,587133670;54501;0
DIJ-215;campus_nord;856160,2795;6692994,685;2021;50;PM;early_2021;2021-03-31;2021-05-03;9;9,00000000000000;0;NA;NA;NA;NA;0,133366332506206914;NA;3,25675687355225e-01;216,580000000000;423,830000000000;307,700000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;10,5;17,25;47,0;4,25;33,028035780;32,408679570;54,129712990;12,665619480;44;5,00;52,53555298;6,615207672;0,000000;0;3;5586,957092;3,984616666;2001;5424;3423;4380,534136000;443;2,252445923e+03;1,192651963;1983;0
DIJ-215;campus_nord;856160,2795;6692994,685;2021;100;PM;early_2021;2021-03-31;2021-05-03;9;9,00000000000000;0;NA;NA;NA;NA;0,252450052356319954;NA;2,93174772869986e-01;216,580000000000;423,830000000000;307,700000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;4,0;10,00;45,0;13,00;41,571346750;67,160271750;57,014843100;17,861548340;39;20,00;52,39254761;8,756721497;0,000000;0;3;23527,309570;4,533853084;5959;14329;8370;8013,596337000;5919;5,238558789e+04;4,510878919;11152;0
DIJ-215;campus_nord;856160,2795;6692994,685;2021;150;PM;early_2021;2021-03-31;2021-05-03;9;9,00000000000000;0;NA;NA;NA;NA;0,213722045452825082;NA;6,09251552976451e-01;216,580000000000;423,830000000000;307,700000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;5,0;10,00;41,0;19,00;42,537681610;88,208563210;58,786527140;32,894027750;29;27,00;52,78343201;11,726474760;9021,352899;0;3;57755,508390;4,873122001;12093;29498;17405;13492,433270000;15470;1,590308831e+05;6,628394239;25682;0
DIJ-215;campus_nord;856160,2795;6692994,685;2021;200;PM;early_2021;2021-03-31;2021-05-03;9;9,00000000000000;0;NA;NA;NA;NA;0,026658856096897384;NA;6,80071483834415e-01;216,580000000000;423,830000000000;307,700000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;5,0;8,00;40,0;24,00;46,494774380;130,349835600;62,850406000;59,709891900;23;25,00;53,55566025;11,306991580;2808475,639000;0;3;110176,796700;5,012272741;20402;47714;27312;17301,182480000;28690;2,788650566e+05;6,422334826;49196;0
DIJ-215;campus_nord;856160,2795;6692994,685;2022;50;PM;late_2022;2022-04-02;2022-05-07;11;10,00000000000000;9;14,39444444444444;19,2900000000000;42,1111111111111;8382546;0,247627836309147004;NA;1,10115054608324e-01;279,160000000000;467,900000000000;413,060000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;10,5;17,25;47,0;4,25;33,028035780;32,408679570;54,129712990;12,665619480;44;5,00;52,53555298;6,615207672;0,000000;0;3;5586,957092;3,984616666;2001;5424;3423;4380,534136000;443;2,252445923e+03;1,192651963;1983;0
DIJ-215;campus_nord;856160,2795;6692994,685;2022;100;PM;late_2022;2022-04-02;2022-05-07;11;10,00000000000000;9;14,39444444444444;19,2900000000000;42,1111111111111;8382546;0,247627836309147004;NA;-7,60120667528941e-02;279,160000000000;467,900000000000;413,060000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;4,0;10,00;45,0;13,00;41,571346750;67,160271750;57,014843100;17,861548340;39;20,00;52,39254761;8,756721497;0,000000;0;3;23527,309570;4,533853084;5959;14329;8370;8013,596337000;5919;5,238558789e+04;4,510878919;11152;0
DIJ-215;campus_nord;856160,2795;6692994,685;2022;150;PM;late_2022;2022-04-02;2022-05-07;11;10,00000000000000;9;14,39444444444444;19,2900000000000;42,1111111111111;8382546;0,247627836309147004;NA;3,54683207187018e-01;279,160000000000;467,900000000000;413,060000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;5,0;10,00;41,0;19,00;42,537681610;88,208563210;58,786527140;32,894027750;29;27,00;52,78343201;11,726474760;9021,352899;0;3;57755,508390;4,873122001;12093;29498;17405;13492,433270000;15470;1,590308831e+05;6,628394239;25682;0
DIJ-215;campus_nord;856160,2795;6692994,685;2022;200;PM;late_2022;2022-04-02;2022-05-07;11;10,00000000000000;9;14,39444444444444;19,2900000000000;42,1111111111111;8382546;0,247627836309147004;NA;4,16127773464958e-01;279,160000000000;467,900000000000;413,060000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;5,0;8,00;40,0;24,00;46,494774380;130,349835600;62,850406000;59,709891900;23;25,00;53,55566025;11,306991580;2808475,639000;0;3;110176,796700;5,012272741;20402;47714;27312;17301,182480000;28690;2,788650566e+05;6,422334826;49196;0
DIJ-216;campus_nord;856149,9985;6693027,794;2019;50;CC;late_2019;2019-04-13;2019-05-17;9;8,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;277,570000000000;519,650000000000;381,030000000000;0,329000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;11,0;13,00;46,0;3,00;38,565797250;34,315512070;61,195074880;13,685069010;40;11,00;50,49533844;5,472354889;0,000000;0;3;7767,105377;4,366829148;2092;4793;2701;3051,548752000;947;9,156345551e+03;3,377028309;2110;0
DIJ-216;campus_nord;856149,9985;6693027,794;2019;100;CC;late_2019;2019-04-13;2019-05-17;9;8,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;277,570000000000;519,650000000000;381,030000000000;0,329000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,0;13,00;45,0;7,00;41,467577350;57,579030550;57,014843100;17,470221870;36;22,00;51,85866165;15,430324550;0,000000;0;3;24924,599430;5,182528653;5427;13054;7627;6937,677289000;6537;6,096591904e+04;4,610955552;11809;0
DIJ-216;campus_nord;856149,9985;6693027,794;2019;150;CC;late_2019;2019-04-13;2019-05-17;9;8,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;277,570000000000;519,650000000000;381,030000000000;0,329000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;5,0;10,00;41,5;20,25;48,781215190;118,811734800;61,901266790;55,547801160;30;25,00;52,75482941;15,239650730;5649,062775;0;3;61010,363680;5,030829152;12105;27981;15876;11594,888040000;15146;1,764700801e+05;6,608172181;27523;0
DIJ-216;campus_nord;856149,9985;6693027,794;2019;200;CC;late_2019;2019-04-13;2019-05-17;9;8,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;277,570000000000;519,650000000000;381,030000000000;0,329000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;5,0;8,00;40,5;24,00;48,215596450;131,897114000;62,532795180;62,308039560;23;25,00;52,67379379;12,546371460;3186328,360000;0;3;110825,603200;5,106515549;20607;47945;27338;16474,060290000;29160;3,145851393e+05;7,056794231;48495;0
DIJ-216;campus_nord;856149,9985;6693027,794;2022;50;CC;late_2022;2022-04-02;2022-05-08;11;10,00000000000000;10;NA;NA;NA;NA;NA;NA;NA;279,160000000000;467,900000000000;429,200000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;11,0;13,00;46,0;3,00;38,565797250;34,315512070;61,195074880;13,685069010;40;11,00;50,49533844;5,472354889;0,000000;0;3;7767,105377;4,366829148;2092;4793;2701;3051,548752000;947;9,156345551e+03;3,377028309;2110;0
DIJ-216;campus_nord;856149,9985;6693027,794;2022;100;CC;late_2022;2022-04-02;2022-05-08;11;10,00000000000000;10;NA;NA;NA;NA;NA;NA;NA;279,160000000000;467,900000000000;429,200000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;4,0;13,00;45,0;7,00;41,467577350;57,579030550;57,014843100;17,470221870;36;22,00;51,85866165;15,430324550;0,000000;0;3;24924,599430;5,182528653;5427;13054;7627;6937,677289000;6537;6,096591904e+04;4,610955552;11809;0
DIJ-216;campus_nord;856149,9985;6693027,794;2022;150;CC;late_2022;2022-04-02;2022-05-08;11;10,00000000000000;10;NA;NA;NA;NA;NA;NA;NA;279,160000000000;467,900000000000;429,200000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;5,0;10,00;41,5;20,25;48,781215190;118,811734800;61,901266790;55,547801160;30;25,00;52,75482941;15,239650730;5649,062775;0;3;61010,363680;5,030829152;12105;27981;15876;11594,888040000;15146;1,764700801e+05;6,608172181;27523;0
DIJ-216;campus_nord;856149,9985;6693027,794;2022;200;CC;late_2022;2022-04-02;2022-05-08;11;10,00000000000000;10;NA;NA;NA;NA;NA;NA;NA;279,160000000000;467,900000000000;429,200000000000;-1,180000000000000;-1,0700000000000001;5,39773858921162;4,01101911537201;5,0;8,00;40,5;24,00;48,215596450;131,897114000;62,532795180;62,308039560;23;25,00;52,67379379;12,546371460;3186328,360000;0;3;110825,603200;5,106515549;20607;47945;27338;16474,060290000;29160;3,145851393e+05;7,056794231;48495;0
DIJ-217;campus_nord;856217,6582;6693091,618;2021;50;CC;early_2021;2021-04-04;2021-05-14;10;10,00000000000000;8;8,50250000000000;15,0150000000000;32,4375000000000;NA;NA;NA;NA;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;5,0;2,50;42,0;4,00;55,877029080;82,428580850;77,230302740;35,444068380;34;13,00;55,41473579;10,887503620;0,000000;0;2;2858,310242;2,759617254;933;3177;2244;1636,388989000;1774;2,681039059e+04;5,054436443;2899;0
DIJ-217;campus_nord;856217,6582;6693091,618;2021;100;CC;early_2021;2021-04-04;2021-05-14;10;10,00000000000000;8;8,50250000000000;15,0150000000000;32,4375000000000;NA;NA;NA;NA;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;7,0;8,50;43,0;5,50;113,084725700;278,243105200;83,516042490;133,992612500;33;21,00;52,30197906;10,329784390;0,000000;0;2;17982,406650;4,409922145;4701;12991;8290;5654,516598000;7253;8,722445181e+04;6,330823957;11156;0
DIJ-217;campus_nord;856217,6582;6693091,618;2021;150;CC;early_2021;2021-04-04;2021-05-14;10;10,00000000000000;8;8,50250000000000;15,0150000000000;32,4375000000000;NA;NA;NA;NA;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;5,5;9,50;41,5;13,25;57,422381980;168,878084600;63,149597090;80,354375200;30;26,00;49,83274460;9,290607452;14460,452770;0;2;47332,255950;4,982442144;9954;24932;14978;8730,032901000;20291;2,912178587e+05;8,703056888;25427;0
DIJ-217;campus_nord;856217,6582;6693091,618;2021;200;CC;early_2021;2021-04-04;2021-05-14;10;10,00000000000000;8;8,50250000000000;15,0150000000000;32,4375000000000;NA;NA;NA;NA;237,080000000000;444,420000000000;390,840000000000;-0,090000000000000;-1,7600000000000000;5,39773858921162;4,01101911537201;5,0;9,00;41,0;17,00;49,755336110;163,575413000;61,587349210;66,550970860;24;29,00;49,59440231;9,400245667;41517,059420;0;2;73306,150540;5,097352983;15101;36272;21171;13147,242760000;38425;5,855758109e+05;9,399639805;50903;0
DIJ-217;campus_nord;856217,6582;6693091,618;2022;50;PM;late_2022;2022-04-04;2022-05-09;8;8,00000000000000;6;12,40666666666667;18,8433333333333;41,5000000000000;NA;-0,034121675829495969;NA;3,08775004130991e-02;265,580000000000;459,240000000000;440,280000000000;-1,180000000000000;0,2200000000000000;5,39773858921162;4,01101911537201;5,0;2,50;42,0;4,00;55,877029080;82,428580850;77,230302740;35,444068380;34;13,00;55,41473579;10,887503620;0,000000;0;2;2858,310242;2,759617254;933;3177;2244;1636,388989000;1774;2,681039059e+04;5,054436443;2899;0
DIJ-217;campus_nord;856217,6582;6693091,618;2022;100;PM;late_2022;2022-04-04;2022-05-09;8;8,00000000000000;6;12,40666666666667;18,8433333333333;41,5000000000000;NA;0,007395978193766468;NA;-2,68456586286925e-02;265,580000000000;459,240000000000;440,280000000000;-1,180000000000000;0,2200000000000000;5,39773858921162;4,01101911537201;7,0;8,50;43,0;5,50;113,084725700;278,243105200;83,516042490;133,992612500;33;21,00;52,30197906;10,329784390;0,000000;0;2;17982,406650;4,409922145;4701;12991;8290;5654,516598000;7253;8,722445181e+04;6,330823957;11156;0
DIJ-217;campus_nord;856217,6582;6693091,618;2022;150;PM;late_2022;2022-04-04;2022-05-09;8;8,00000000000000;6;12,40666666666667;18,8433333333333;41,5000000000000;NA;0,171377191386821420;NA;1,64048108463993e-02;265,580000000000;459,240000000000;440,280000000000;-1,180000000000000;0,2200000000000000;5,39773858921162;4,01101911537201;5,5;9,50;41,5;13,25;57,422381980;168,878084600;63,149597090;80,354375200;30;26,00;49,83274460;9,290607452;14460,452770;0;2;47332,255950;4,982442144;9954;24932;14978;8730,032901000;20291;2,912178587e+05;8,703056888;25427;0
DIJ-217;campus_nord;856217,6582;6693091,618;2022;200;PM;late_2022;2022-04-04;2022-05-09;8;8,00000000000000;6;12,40666666666667;18,8433333333333;41,5000000000000;NA;0,341294483351353428;NA;-7,07827750636137e-02;265,580000000000;459,240000000000;440,280000000000;-1,180000000000000;0,2200000000000000;5,39773858921162;4,01101911537201;5,0;9,00;41,0;17,00;49,755336110;163,575413000;61,587349210;66,550970860;24;29,00;49,59440231;9,400245667;41517,059420;0;2;73306,150540;5,097352983;15101;36272;21171;13147,242760000;38425;5,855758109e+05;9,399639805;50903;0
DIJ-218;campus_nord;856245,7627;6693145,239;2019;50;CC;late_2019;2019-04-11;2019-05-17;11;11,00000000000000;5;7,92200000000000;NA;NA;NA;NA;NA;NA;271,180000000000;512,170000000000;395,360000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;9,0;3,00;42,0;2,00;213,495852400;165,321865700;271,673504200;140,367984700;35;13,00;48,90797424;9,033195496;0,000000;1;3;3239,155518;3,506630376;1327;4281;2954;1879,635619000;1374;1,238691052e+04;4,438900347;2195;0
DIJ-218;campus_nord;856245,7627;6693145,239;2019;100;CC;late_2019;2019-04-11;2019-05-17;11;11,00000000000000;5;7,92200000000000;NA;NA;NA;NA;NA;NA;271,180000000000;512,170000000000;395,360000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;7,0;7,00;44,0;4,00;187,004383400;273,516898000;120,939786700;288,856023400;30;27,00;48,28351593;6,254119873;0,000000;1;3;8978,508667;3,276920882;3521;10999;7478;3536,164211000;11158;1,947246547e+05;9,247547122;9243;0
DIJ-218;campus_nord;856245,7627;6693145,239;2019;150;CC;late_2019;2019-04-11;2019-05-17;11;11,00000000000000;5;7,92200000000000;NA;NA;NA;NA;NA;NA;271,180000000000;512,170000000000;395,360000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;6,0;7,00;41,0;10,00;79,940005760;273,443862100;77,230302740;173,556464600;26;30,00;48,32641602;7,507801056;2230,869437;1;3;34983,064480;5,070074491;7514;18660;11146;5234,192678000;23810;4,306149967e+05;9,576993655;28180;0
DIJ-218;campus_nord;856245,7627;6693145,239;2019;200;CC;late_2019;2019-04-11;2019-05-17;11;11,00000000000000;5;7,92200000000000;NA;NA;NA;NA;NA;NA;271,180000000000;512,170000000000;395,360000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;5,0;9,50;41,0;18,00;60,570100040;170,430501400;64,760948670;127,390502700;21;31,00;48,56476212;7,522106171;104451,397600;1;3;60337,326020;4,966028503;12731;28582;15851;8163,342796000;42965;7,156478308e+05;9,791894116;54053;0
DIJ-218;campus_nord;856245,7627;6693145,239;2020;50;CC;early_2020;2020-03-30;2020-05-06;10;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;251,640000000000;484,830000000000;503,920000000000;0,024000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;9,0;3,00;42,0;2,00;213,495852400;165,321865700;271,673504200;140,367984700;35;13,00;48,90797424;9,033195496;0,000000;1;3;3239,155518;3,506630376;1327;4281;2954;1879,635619000;1374;1,238691052e+04;4,438900347;2195;0
DIJ-218;campus_nord;856245,7627;6693145,239;2020;100;CC;early_2020;2020-03-30;2020-05-06;10;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;251,640000000000;484,830000000000;503,920000000000;0,024000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;7,0;7,00;44,0;4,00;187,004383400;273,516898000;120,939786700;288,856023400;30;27,00;48,28351593;6,254119873;0,000000;1;3;8978,508667;3,276920882;3521;10999;7478;3536,164211000;11158;1,947246547e+05;9,247547122;9243;0
DIJ-218;campus_nord;856245,7627;6693145,239;2020;150;CC;early_2020;2020-03-30;2020-05-06;10;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;251,640000000000;484,830000000000;503,920000000000;0,024000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;6,0;7,00;41,0;10,00;79,940005760;273,443862100;77,230302740;173,556464600;26;30,00;48,32641602;7,507801056;2230,869437;1;3;34983,064480;5,070074491;7514;18660;11146;5234,192678000;23810;4,306149967e+05;9,576993655;28180;0
